,Energy[eV],alpha_norm_deg,alpha_deg,beta_norm_deg,beta_deg,cff,Efficiency
287,3370,87.54,2.46,-85.79844034680049,4.20155965319951,1.7069451437616203,0.4456893080547968
288,3380,87.56,2.44,-85.81422505632632,4.185774943673678,1.714474160923468,0.4571151577772189
289,3390,87.56,2.44,-85.81830409869848,4.181695901301524,1.712806372987737,0.45650153642631947
290,3400,87.58,2.42,-85.83401951537975,4.165980484620249,1.7204745976369245,0.4495632335898678
291,3410,87.58,2.42,-85.83806989595105,4.161930104048949,1.7188048082329632,0.46135404771217337
292,3420,87.58,2.42,-85.84210049429494,4.1578995057050605,1.7171431656232106,0.4584137337391262
293,3430,87.6,2.4,-85.85773803548118,4.1422619645188234,1.724943758665239,0.4562343272943826
294,3440,87.6,2.4,-85.86174071300285,4.138259286997155,1.7232798422407167,0.465058706699594
295,3450,87.6,2.4,-85.86572402154131,4.134275978458689,1.7216239691694912,0.46057168334327736
296,3460,87.62,2.38,-85.88128400303758,4.118715996962422,1.7295602358378768,0.46162234195860524
297,3470,87.62,2.38,-85.88524010763298,4.114759892367019,1.7279018189252318,0.46857874047056924
298,3480,87.62,2.38,-85.88917724394753,4.110822756052471,1.72625134542296,0.4631739451254467
299,3490,87.64,2.36,-85.90465994212853,4.095340057871468,1.7343267132868956,0.46613206285007897
300,3500,87.64,2.36,-85.90857056822779,4.091429431772212,1.732673427946283,0.47212337778161395
301,3510,87.64,2.36,-85.91246261469712,4.0875373853028805,1.7310279894537783,0.46633787020561723
302,3520,87.66,2.34,-85.92786826766805,4.072131732331954,1.739246013248709,0.4699721738003746
303,3530,87.66,2.34,-85.93173447540035,4.068265524599653,1.7375974966666776,0.47579247251690215
304,3540,87.66,2.34,-85.93558248056941,4.064417519430592,1.7359567336396695,0.47011308672142393
305,3550,87.68,2.32,-85.95091128926535,4.049088710734651,1.7443211003669596,0.47315792406593876
306,3560,87.68,2.32,-85.95473410578447,4.045265894215532,1.7426769944663745,0.4793538184965674
307,3570,87.68,2.32,-85.9585390856683,4.041460914331694,1.7410405519908358,0.4740289069606013
308,3580,87.7,2.3000000000000003,-85.97379121489179,4.02620878510821,1.7495550863034184,0.47504351330136474
309,3590,87.7,2.3000000000000003,-85.97757163563875,4.022428364361247,1.7479150373635002,0.4825748802168828
310,3600,87.7,2.3000000000000003,-85.98133457496468,4.018665425035323,1.7462825647808422,0.47828466637933287
311,3610,87.72,2.2800000000000002,-85.9965101543676,4.0034898456324015,1.7549512346699456,0.4759193311948754
312,3620,87.72,2.2800000000000002,-86.00024914427426,3.999750855725736,1.7533148929553348,0.4856487971070412
313,3630,87.72,2.2800000000000002,-86.00397099766538,3.996029002334623,1.7516860434966464,0.482921764465811
314,3640,87.74,2.2600000000000002,-86.01907012267745,3.980929877322552,1.7605129662972694,0.4753066710844432
315,3650,87.74,2.2600000000000002,-86.02276861731282,3.9772313826871795,1.7588799856957968,0.48826963925465755
316,3660,87.74,2.2600000000000002,-86.0264503104164,3.9735496895836064,1.7572544161240984,0.487724655778723
317,3670,87.74,2.2600000000000002,-86.0301153209222,3.9698846790777935,1.7556362051752419,0.4786354505381659
318,3680,87.76,2.24,-86.04513194978759,3.9548680502124114,1.7646139025254917,0.4899667595297036
319,3690,87.76,2.24,-86.04877438035128,3.9512256196487243,1.7629912727850992,0.4923767397966222
320,3700,87.76,2.24,-86.05240045045994,3.947599549540058,1.7613759242220695,0.48543718076182296
321,3710,87.78,2.22,-86.06734094909257,3.932659050907432,1.770520398873468,0.49003023176801497
322,3720,87.78,2.22,-86.07094498799087,3.9290550120091297,1.7689003717457807,0.4964206474827753
323,3730,87.78,2.22,-86.0745329794953,3.9254670205046978,1.7672875510211297,0.492242925416609
324,3740,87.8,2.2,-86.08939733779019,3.9106026622098113,1.7766034050503783,0.4873813449136845
325,3750,87.8,2.2,-86.09296383000417,3.907036169995834,1.7749856458150925,0.49918857636049374
326,3760,87.8,2.2,-86.09651457913576,3.903485420864243,1.7733750208027061,0.49859951650289647
327,3770,87.8,2.2,-86.1000496935681,3.8999503064319043,1.771771480946978,0.49003696601237823
328,3780,87.82,2.18,-86.11483252183734,3.885167478162657,1.7812512091553996,0.4996789718975819
329,3790,87.82,2.18,-86.11834684018658,3.8816531598134247,1.7796424498202286,0.5038629515021106
330,3800,87.82,2.18,-86.1218458168013,3.8781541831987028,1.7780407068622284,0.49852515194370817
331,3810,87.84,2.16,-86.1365526002161,3.863447399783894,1.7877013645296767,0.4959916975640194
332,3820,87.84,2.16,-86.14003127561179,3.85996872438821,1.7860941426011698,0.50651205154672
333,3830,87.84,2.16,-86.1434948942105,3.856505105789495,1.7844938706914268,0.5054623483815035
334,3840,87.84,2.16,-86.14694355771677,3.8530564422832327,1.7829005019012547,0.49686040580100543
335,3850,87.86,2.14,-86.16156932288116,3.8384306771188363,1.7927345996572543,0.5055706765499184
336,3860,87.86,2.14,-86.16499834062981,3.8350016593701923,1.7911354743223067,0.5104400559998401
337,3870,87.86,2.14,-86.16841267779941,3.8315873222005905,1.7895431889135933,0.505991590077263
338,3880,87.88,2.12,-86.18296234620439,3.8170376537956088,1.7995685256839473,0.49867922446987706
339,3890,87.88,2.12,-86.18635749842362,3.813642501576382,1.7979702235081925,0.5120049889575244
340,3900,87.88,2.12,-86.18973823720148,3.8102617627985182,1.796378700332287,0.5131109130369507
341,3910,87.88,2.12,-86.19310465809099,3.806895341909012,1.794793911258819,0.5063424576797422
342,3920,87.9,2.1,-86.20757363958342,3.7924263604165844,1.8050030365856649,0.507739779860663
343,3930,87.9,2.1,-86.21092148708304,3.7890785129169586,1.8034119551775305,0.5167572956005704
344,3940,87.9,2.1,-86.21425527424098,3.7857447257590167,1.8018275498992493,0.5153704649596895
345,3950,87.9,2.1,-86.21757509329805,3.782424906701948,1.8002497769950705,0.5070492772614197
346,3960,87.92,2.08,-86.23196361094145,3.768036389058551,1.8106480940068173,0.5144563477627071
347,3970,87.92,2.08,-86.23526544457462,3.7647345554253775,1.8090637545587114,0.520714763478755
348,3980,87.92,2.08,-86.23855355850395,3.761446441496048,1.8074859923513018,0.5177492411260861
349,3990,87.92,2.08,-86.24182804180613,3.75817195819387,1.8059147647217035,0.5084638912302402
350,4000,87.94,2.06,-86.25613626759635,3.7438637324036534,1.8165078971895001,0.5197677248704934
351,4010,87.94,2.06,-86.25939333092468,3.7406066690753192,1.8149298297747805,0.5244098372273864
352,4020,87.94,2.06,-86.26263700329022,3.737362996709777,1.8133582445358423,0.5205726748688926
353,4030,87.94,2.06,-86.26586737074555,3.7341326292544466,1.811793099856339,0.5108088422253779
354,4040,87.96,2.04,-86.28009542736613,3.7199045726338653,1.8225869024136412,0.5241988855277292
355,4050,87.96,2.04,-86.28330891879938,3.716691081200622,1.8210146452930491,0.528136953609196
356,4060,87.96,2.04,-86.2865093366483,3.713490663351706,1.8194487789598404,0.5239238801305367
357,4070,87.96,2.04,-86.28969676407378,3.7103032359262187,1.8178892628002,0.513908961407166
358,4080,87.98,2.02,-86.3038447265397,3.696155273460306,1.82888983180397,0.5275332924665224
359,4090,87.98,2.02,-86.30701580135698,3.6929841986430176,1.8273229307559096,0.5313657304749206
360,4100,87.98,2.02,-86.31017410911132,3.6898258908886845,1.825762332643879,0.5272836067901621
361,4110,87.98,2.02,-86.31331973019695,3.6866802698030483,1.824207997814918,0.5175860751464246
362,4120,88.0,2.0,-86.32738762739696,3.672612372603041,1.8354216828887955,0.5299310488593852
363,4130,88.0,2.0,-86.33051739965782,3.669482600342178,1.8338596905608369,0.5346036493617317
364,4140,88.0,2.0,-86.33363470099802,3.6663652990019813,1.8323039167231907,0.5312644719839744
365,4150,88.0,2.0,-86.33673960916428,3.663260390835717,1.8307543226437661,0.5222753125951093
366,4160,88.02,1.98,-86.35072742530542,3.649272574694578,1.8421877389505814,0.5314145097492008
367,4170,88.02,1.98,-86.35381696965659,3.6461830303434084,1.8406302142304356,0.537755706577008
368,4180,88.02,1.98,-86.35689432930334,3.643105670696656,1.839078826836328,0.5357114024377706
369,4190,88.02,1.98,-86.35995957945724,3.6400404205427606,1.8375335389192295,0.5278363447489822
370,4200,88.04,1.96,-86.37386725542193,3.626132744578072,1.8491935802099162,0.5314577185042938
371,4210,88.04,1.96,-86.37691760880729,3.6230823911927104,1.847640087613381,0.5404541182571833
372,4220,88.04,1.96,-86.37995605420748,3.620043945792517,1.8460926543429432,0.540343657282193
373,4230,88.04,1.96,-86.38298266440566,3.6170173355943405,1.8445512433965006,0.5340322525696024
374,4240,88.06,1.94,-86.39681009902284,3.6031899009771564,1.8564450958913872,0.5291451476433271
375,4250,88.06,1.94,-86.39982226230187,3.6001777376981323,1.8548952049655638,0.5420878726645422
376,4260,88.06,1.94,-86.40282278522474,3.5971772147752574,1.8533512984196907,0.5447194921897315
377,4270,88.06,1.94,-86.40581173824752,3.5941882617524783,1.851813340064136,0.5405107716428226
378,4280,88.06,1.94,-86.40878919124131,3.5912108087586887,1.850281294009451,0.5313070861722077
379,4290,88.08,1.92,-86.42253372896779,3.5774662710322076,1.8624017819627339,0.5416788668621411
380,4300,88.08,1.92,-86.42549728701711,3.5745027129828912,1.8608609790855641,0.5481659560646505
381,4310,88.08,1.92,-86.4284495318598,3.5715504681402024,1.8593260531817553,0.546765822233322
382,4320,88.08,1.92,-86.43139053115992,3.56860946884008,1.8577969691322087,0.5398358990479185
383,4330,88.1,1.9000000000000001,-86.44505466684468,3.5549453331553167,1.8701663697024928,0.5376436192066736
384,4340,88.1,1.9000000000000001,-86.44798218489142,3.5520178151085844,1.8686282512150156,0.5495760356481364
385,4350,88.1,1.9000000000000001,-86.45089863817797,3.549101361822025,1.8670959413036692,0.5518600344557139
386,4360,88.1,1.9000000000000001,-86.4538040922512,3.546195907748796,1.8655694055889125,0.5477002931453779
387,4370,88.1,1.9000000000000001,-86.45669861212501,3.5433013878749904,1.864048609970482,0.538782714872171
388,4380,88.12,1.8800000000000001,-86.47027997000055,3.529720029999453,1.8766600196018637,0.54689788756873
389,4390,88.12,1.8800000000000001,-86.47316151732363,3.526838482676368,1.8751299123518415,0.5545532971151153
390,4400,88.12,1.8800000000000001,-86.47603230394422,3.5239676960557773,1.873605514339535,0.5542436541827356
391,4410,88.12,1.8800000000000001,-86.47889239286567,3.5211076071343257,1.872086792166523,0.5483796850879763
392,4420,88.12,1.8800000000000001,-86.48174184658542,3.5182581534145783,1.870573712702338,0.5382352885466117
393,4430,88.14,1.86,-86.49524050145898,3.50475949854102,1.8834352398069243,0.5533646367453934
394,4440,88.14,1.86,-86.49807746896265,3.5019225310373514,1.8819125713634308,0.5584480631270953
395,4450,88.14,1.86,-86.50090396785117,3.4990960321488274,1.8803955170882107,0.5565658143602661
396,4460,88.14,1.86,-86.50372005871176,3.496279941288236,1.8788840445169697,0.549681017075739
397,4470,88.16,1.84,-86.51713779938373,3.4828622006162675,1.8920195800943733,0.5451455235695262
398,4480,88.16,1.84,-86.51994176785858,3.480058232141417,1.8904982350501682,0.5583003959318422
399,4490,88.16,1.84,-86.52273548968732,3.477264510312679,1.8889824450107364,0.561980643044046
400,4500,88.16,1.84,-86.52551902362254,3.474480976377464,1.8874721781515742,0.5592904060101505
401,4510,88.16,1.84,-86.52829242795443,3.471707572045574,1.8859674028984272,0.551932295993534
402,4520,88.18,1.82,-86.54162726330706,3.4583727366929367,1.8993705648674135,0.5501967209424067
403,4530,88.18,1.82,-86.54438899421906,3.4556110057809377,1.897855636760752,0.5623235449620493
404,4540,88.18,1.82,-86.54714075061592,3.452859249384076,1.8963461757188003,0.5655194611565723
405,4550,88.18,1.82,-86.54988258904291,3.450117410957091,1.8948421507748934,0.5626511860147418
406,4560,88.18,1.82,-86.55261456560508,3.447385434394917,1.893343531203232,0.5552957818536104
407,4570,88.2,1.8,-86.56586640454618,3.4341335954538152,1.9070235737532881,0.5533134684545168
408,4580,88.2,1.8,-86.56858713729076,3.4314128627092373,1.905514519399374,0.5656525077483594
409,4590,88.2,1.8,-86.57129815728005,3.4287018427199456,1.9040108479511955,0.5691740582009805
410,4600,88.2,1.8,-86.57399951895862,3.4260004810413847,1.9025125292600675,0.5666990263517481
411,4610,88.2,1.8,-86.57669127635167,3.423308723648333,1.9010195334093158,0.5597899513638609
412,4620,88.22,1.78,-86.5898599733027,3.410140026697306,1.9149861329455031,0.5543903507835062
413,4630,88.22,1.78,-86.59254089806853,3.4074591019314653,1.9134824183607848,0.5681709913074707
414,4640,88.22,1.78,-86.59521236197581,3.404787638024189,1.91198400614754,0.5727425262611227
415,4650,88.22,1.78,-86.59787441746852,3.4021255825314825,1.910490866937479,0.5710849250815669
416,4660,88.22,1.78,-86.60052711659169,3.3994728834083077,1.909002971585538,0.5649047367432439
417,4670,88.22,1.78,-86.6031705109944,3.3968294890055972,1.9075202911682116,0.5550785508136321
418,4680,88.24,1.76,-86.6162547335335,3.383745266466505,1.9217673495324727,0.5687892073285444
419,4690,88.24,1.76,-86.61888777535344,3.3811122246465573,1.9202736743136135,0.5753410868448801
420,4700,88.24,1.76,-86.62151164936485,3.378488350635152,1.9187851957862736,0.5752588181487941
421,4710,88.24,1.76,-86.62412640572538,3.3758735942746227,1.917301885542076,0.5704124342996367
422,4720,88.24,1.76,-86.62673209421567,3.3732679057843313,1.9158237153860094,0.5618207760499672
423,4730,88.26,1.74,-86.63973286767273,3.360267132327266,1.9303778306145036,0.5671509958168569
424,4740,88.26,1.74,-86.64232857729691,3.357671422703092,1.928888377367968,0.5769227028700461
425,4750,88.26,1.74,-86.64491535087255,3.3550846491274484,1.9274040478083128,0.579206026396666
426,4760,88.26,1.74,-86.64749323675875,3.3525067632412515,1.9259248142300154,0.5762521474679607
427,4770,88.26,1.74,-86.65006228295425,3.349937717045748,1.9244506491338218,0.5693202016259911
428,4780,88.28,1.72,-86.66297930183092,3.337020698169084,1.939322904312526,0.5616708207170031
429,4790,88.28,1.72,-86.66553872714336,3.334461272856643,1.9378371643589385,0.5763689846166145
430,4800,88.28,1.72,-86.66808943974105,3.3319105602589474,1.93635647826721,0.5821146204350107
431,4810,88.28,1.72,-86.67063148626693,3.3293685137330726,1.9348808190033397,0.5817874507206535
432,4820,88.28,1.72,-86.67316491302047,3.3268350869795285,1.933410159732219,0.5770332018728623
433,4830,88.28,1.72,-86.67568976596138,3.32431023403862,1.9319444738155254,0.5687539334940749
434,4840,88.3,1.7,-86.68852197329059,3.311478026709409,1.9471296336782868,0.571775899765606
435,4850,88.3,1.7,-86.69103762472928,3.308962375270724,1.9456520909224833,0.5826690494536959
436,4860,88.3,1.7,-86.69354482376089,3.306455176239112,1.9441795088716889,0.5860490380829658
437,4870,88.3,1.7,-86.69604361506313,3.3039563849368676,1.9427118613252197,0.5841882706196322
438,4880,88.3,1.7,-86.69853404298897,3.3014659570110325,1.9412491222726826,0.5783801783332002
439,4890,88.3,1.7,-86.70101615156965,3.2989838484303533,1.9397912658921954,0.5693166447885565
440,4900,88.32,1.68,-86.71376341452763,3.2862365854723663,1.9553010653989213,0.578635338048676
441,4910,88.32,1.68,-86.71623672049822,3.283763279501784,1.9538310678854987,0.5874846985957634
442,4920,88.32,1.68,-86.71870182327109,3.28129817672891,1.952365942280483,0.5896368414776599
443,4930,88.32,1.68,-86.72115876566515,3.2788412343348483,1.9509056631733168,0.5870247028046908
444,4940,88.32,1.68,-86.72360759019142,3.2763924098085795,1.9494502053360063,0.580746004689158
445,4950,88.32,1.68,-86.72604833905699,3.2739516609430126,1.9479995437207804,0.5713767160339889
446,4960,88.34,1.6600000000000001,-86.73871045777551,3.261289542224489,1.9638462848111238,0.5833343854069593
447,4970,88.34,1.6600000000000001,-86.7411427835636,3.2588572164363967,1.962383194876298,0.5913209648055694
448,4980,88.34,1.6600000000000001,-86.7435671448713,3.2564328551286934,1.9609248922077431,0.5929924467923181
449,4990,88.34,1.6600000000000001,-86.74598358275776,3.2540164172422408,1.9594713521446876,0.590123119594431
450,5000,88.34,1.6600000000000001,-86.74839213799073,3.2516078620092657,1.958022550201222,0.5837227329285665
451,5010,88.34,1.6600000000000001,-86.75079285104961,3.24920714895039,1.9565784620645186,0.5743187580281532
452,5020,88.36,1.6400000000000001,-86.76336956130497,3.2366304386950304,1.9727750474488848,0.5857110656248182
453,5030,88.36,1.6400000000000001,-86.76576221251125,3.234237787488752,1.9713182403340195,0.594054278920284
454,5040,88.36,1.6400000000000001,-86.76814712802913,3.2318528719708723,1.9698661398059096,0.5961258071643518
455,5050,88.36,1.6400000000000001,-86.77052434725054,3.229475652749457,1.9684187219156923,0.5936886809091705
456,5060,88.36,1.6400000000000001,-86.7728939092917,3.227106090708304,1.96697596288201,0.5877551751267803
457,5070,88.36,1.6400000000000001,-86.77525585299533,3.224744147004671,1.9655378390896319,0.5788630703226963
458,5080,88.38,1.62,-86.78774682869258,3.212253171307424,1.9820978085850207,0.586181557180764
459,5090,88.38,1.62,-86.79010105444128,3.20989894555872,1.9806466711036155,0.596015599146764
460,5100,88.38,1.62,-86.79244776389731,3.2075522361026856,1.9792001633138585,0.5992754631971507
461,5110,88.38,1.62,-86.79478699487284,3.2052130051271632,1.9777582619426612,0.5978549093702806
462,5120,88.38,1.62,-86.7971187849183,3.202881215081703,1.9763209438778895,0.5928563422795474
463,5130,88.38,1.62,-86.79944317132444,3.200556828675559,1.9748881861671344,0.5848845532214688
464,5140,88.4,1.6,-86.8118480267967,3.188151973203304,1.9918257557910668,0.5838756496036922
465,5150,88.4,1.6,-86.81416502273285,3.185834977267149,1.9903796850437037,0.5965635850913703
466,5160,88.4,1.6,-86.81647471287191,3.1835252871280915,1.9889381707106526,0.6019412432560873
467,5170,88.4,1.6,-86.81877713352748,3.181222866472524,1.9875011901609612,0.6022047826363796
468,5180,88.4,1.6,-86.8210723207646,3.1789276792354,1.9860687209184666,0.5986525367829324
469,5190,88.4,1.6,-86.82336031040211,3.1766396895978914,1.984640740660336,0.592023295326592
470,5200,88.4,1.6,-86.82564113801499,3.174358861985013,1.9832172272155892,0.5826892984502258
471,5210,88.42,1.58,-86.83795951363156,3.16204048636844,2.000529246851564,0.5944270698260585
472,5220,88.42,1.58,-86.84023332098688,3.159766679013117,1.9990921355812346,0.603187204350583
473,5230,88.42,1.58,-86.84250005949596,3.1574999405040387,1.9976594888901011,0.6060046439457255
474,5240,88.42,1.58,-86.84475976381397,3.1552402361860317,1.996231284906487,0.6045259977535831
475,5250,88.42,1.58,-86.84701246836244,3.1529875316375637,1.9948075019060636,0.5997182166082797
476,5260,88.42,1.58,-86.84925820733108,3.1507417926689243,1.9933881183107003,0.5921140077713503
477,5270,88.44,1.56,-86.8614896217466,3.1385103782534003,2.0111081273387645,0.587272694787917
478,5280,88.44,1.56,-86.86372863523455,3.1362713647654488,2.0096748364256736,0.6013707155324367
479,5290,88.44,1.56,-86.86596077258392,3.134039227416082,2.0082459441761618,0.6080364857302476
480,5300,88.44,1.56,-86.86818606711114,3.1318139328888606,2.006821429293145,0.6094662597280753
481,5310,88.44,1.56,-86.87040455191016,3.1295954480898445,2.0054012706216646,0.6069922838622049
482,5320,88.44,1.56,-86.87261625985491,3.127383740145092,2.0039854471472913,0.6014563541816281
483,5330,88.44,1.56,-86.87482122360056,3.125178776399437,2.002573937995342,0.5932779060665925
484,5340,88.46,1.54,-86.88696541789346,3.113034582106536,2.0206998996719405,0.5930915397046396
485,5350,88.46,1.54,-86.88916399028689,3.110836009713111,2.019274188832056,0.6056637333435815
486,5360,88.46,1.54,-86.89135590376748,3.108644096232524,2.0178527931454946,0.6114012637171972
487,5370,88.46,1.54,-86.89354119016811,3.106458809831892,2.016435691998448,0.6123080480575326
488,5380,88.46,1.54,-86.89571988111142,3.104280118888582,2.0150228649131567,0.6095918488934412
489,5390,88.46,1.54,-86.89789200801285,3.102107991987154,2.0136142915459367,0.6039572070445395
490,5400,88.46,1.54,-86.90005760208143,3.099942397918568,2.0122099516866663,0.5957759244121799
491,5410,88.48,1.52,-86.91211416104628,3.0878858389537243,2.030758749470886,0.5955482877800959
492,5420,88.48,1.52,-86.9142736800696,3.0857263199304015,2.029339908200454,0.6082393992237899
493,5430,88.48,1.52,-86.91642674763817,3.0835732523618304,2.027925302777187,0.6142097781738286
494,5440,88.48,1.52,-86.9185733941855,3.0814266058144995,2.0265149132333886,0.6154181887615782
495,5450,88.48,1.52,-86.92071364994712,3.0792863500528824,2.0251087197311715,0.6130533663329376
496,5460,88.48,1.52,-86.92284754496274,3.0771524550372646,2.023706702561029,0.6078151903516901
497,5470,88.48,1.52,-86.92497510907735,3.0750248909226485,2.0223088421411215,0.6000795571667101
498,5480,88.5,1.5,-86.93694354775853,3.0630564522414687,2.0412982502327752,0.5947495582602877
499,5490,88.5,1.5,-86.93906533634588,3.0609346636541233,2.03988558263058,0.60908712683515
500,5500,88.5,1.5,-86.94118087173135,3.0588191282686523,2.03847707556838,0.6163473845099222
501,5510,88.5,1.5,-86.94329018302803,3.056709816971974,2.0370727096894248,0.6186250984997766
502,5520,88.5,1.5,-86.94539329916233,3.0546067008376667,2.0356724657609844,0.6172037630321757
503,5530,88.5,1.5,-86.94749024887535,3.0525097511246457,2.0342763246734696,0.6128519050362515
504,5540,88.5,1.5,-86.94958106072453,3.050418939275474,2.0328842674393095,0.6059992524928786
505,5550,88.5,1.5,-86.95166576308505,3.048334236914954,2.0314962751920165,0.5968378068165319
506,5560,88.52,1.48,-86.96354614723123,3.0364538527687728,2.050925833283631,0.6072828722362877
507,5570,88.52,1.48,-86.96562540360902,3.0343745963909754,2.0495227453849094,0.6171047464323508
508,5580,88.52,1.48,-86.96769862422279,3.032301375777209,2.0481237277488997,0.6213551656371883
509,5590,88.52,1.48,-86.96976583676198,3.0302341632380205,2.046728761715854,0.6215508063559905
510,5600,88.52,1.48,-86.97182706874149,3.02817293125851,2.0453378287435715,0.6186174016850765
511,5610,88.52,1.48,-86.97388234750214,3.0261176524978595,2.043950910407085,0.61309694902737
512,5620,88.52,1.48,-86.97593170021285,3.024068299787146,2.0425679883971846,0.6052693112323563
513,5630,88.54,1.46,-86.98772288122176,3.0122771187782433,2.0624763687630847,0.6008072604330511
514,5640,88.54,1.46,-86.98976705463207,3.0102329453679317,2.0610780319006397,0.6150133628683977
515,5650,88.54,1.46,-86.99180537247796,3.0081946275220446,2.0596836979821855,0.6224897047254576
516,5660,88.54,1.46,-86.99383786128023,3.0061621387197732,2.0582933488900563,0.6251931374118248
517,5670,88.54,1.46,-86.9958645473941,3.004135452605894,2.056906966619628,0.6242489293309359
518,5680,88.54,1.46,-86.99788545701081,3.0021145429891902,2.0555245332782386,0.6204691491256062
519,5690,88.54,1.46,-86.9999006161583,3.0000993838417003,2.0541460310846804,0.6142835850878955
520,5700,88.54,1.46,-87.00191005070316,2.9980899492968405,2.0527714423679155,0.6058918253589184
521,5710,88.56,1.44,-87.01361214206031,2.9863878579396896,2.0731598007281846,0.6068449849767366
522,5720,88.56,1.44,-87.01561669155124,2.9843833084487557,2.0717694953258854,0.6194658966807568
523,5730,88.56,1.44,-87.01761558341813,2.9823844165818656,2.07038311138499,0.6259465482696907
524,5740,88.56,1.44,-87.01960884291948,2.9803911570805184,2.0690006314098452,0.6280169321745227
525,5750,88.56,1.44,-87.02159649515845,2.978403504841552,2.067622038012323,0.6267549050813318
526,5760,88.56,1.44,-87.02357856508404,2.976421434915963,2.066247313911002,0.6228161275805217
527,5770,88.56,1.44,-87.02555507749213,2.974444922507871,2.0648764419304544,0.6165727112181124
528,5780,88.56,1.44,-87.02752605702676,2.972473942973238,2.0635094050003553,0.6081940265448348
529,5790,88.58,1.42,-87.03913847459998,2.96086152540002,2.0843992054102625,0.6088870741872401
530,5800,88.58,1.42,-87.04110484618255,2.9588951538174513,2.0830161424747073,0.6216938092830504
531,5810,88.58,1.42,-87.04306574858605,2.956934251413955,2.0816369238860837,0.628444871933873
532,5820,88.58,1.42,-87.04502120588364,2.954978794116357,2.0802615327342844,0.6308365418799524
533,5830,88.58,1.42,-87.04697124200231,2.9530287579976857,2.078889952211831,0.629933186279699
534,5840,88.58,1.42,-87.04891588072412,2.951084119275876,2.077522165612968,0.6263882088086942
535,5850,88.58,1.42,-87.05085514568775,2.9491448543122516,2.076158156332595,0.6205783616151069
536,5860,88.58,1.42,-87.05278906038846,2.947210939611537,2.0747979078662775,0.6126827854825375
537,5870,88.6,1.4000000000000001,-87.06431114364639,2.9356888563536074,2.09621181763915,0.606957672450249
538,5880,88.6,1.4000000000000001,-87.06624071141249,2.9337592885875097,2.094835225545861,0.6216333290368468
539,5890,88.6,1.4000000000000001,-87.06816498953167,2.9318350104683333,2.0934624048259662,0.6298419858485034
540,5900,88.6,1.4000000000000001,-87.07008400096309,2.9299159990369077,2.0920933391208947,0.6334270485354193
541,5910,88.6,1.4000000000000001,-87.07199776852799,2.928002231472007,2.0907280121702954,0.6335561730769945
542,5920,88.6,1.4000000000000001,-87.07390631491195,2.9260936850880483,2.0893664078104006,0.6309573619031082
543,5930,88.6,1.4000000000000001,-87.07580966266467,2.9241903373353324,2.0880085099741974,0.6260646793766504
544,5940,88.6,1.4000000000000001,-87.07770783420168,2.922292165798325,2.086654302690205,0.619105519734385
545,5950,88.6,1.4000000000000001,-87.07960085180537,2.920399148194633,2.085303770081746,0.6101503596217499
546,5960,88.62,1.3800000000000001,-87.09103291999209,2.908967080007912,2.1072454012661326,0.617982860657245
547,5970,88.62,1.3800000000000001,-87.09292187201706,2.907078127982942,2.1058782259301534,0.629138277348117
548,5980,88.62,1.3800000000000001,-87.09480572746551,2.9051942725344873,2.104514737086709,0.6349863691548255
549,5990,88.62,1.3800000000000001,-87.09668450811884,2.903315491881159,2.103154918990864,0.6369466445074813
550,6000,88.62,1.3800000000000001,-87.09855823563014,2.9014417643698636,2.101798755990363,0.6359190131984971
551,6010,88.62,1.3800000000000001,-87.10042693152492,2.8995730684750782,2.100446232525106,0.6324599108402088
552,6020,88.62,1.3800000000000001,-87.10229061720231,2.897709382797686,2.0990973331263096,0.626890165020789
553,6030,88.62,1.3800000000000001,-87.10414931393588,2.895850686064122,2.097752042415889,0.619358897134573
554,6040,88.62,1.3800000000000001,-87.10600304287465,2.8939969571253528,2.0964103451057197,0.6098786692577445
555,6050,88.64,1.36,-87.11734443820588,2.882655561794124,2.1189045408640066,0.6241920323561165
556,6060,88.64,1.36,-87.11919436508715,2.8808056349128464,2.117545893039663,0.6338181271859367
557,6070,88.64,1.36,-87.1210393784941,2.8789606215058967,2.116190851635578,0.6386556359179071
558,6080,88.64,1.36,-87.12287949910801,2.8771205008919907,2.1148394014816105,0.6399416213154155
559,6090,88.64,1.36,-87.12471474748948,2.8752852525105226,2.113491527496082,0.6384550681685333
560,6100,88.64,1.36,-87.12654514408045,2.8734548559195474,2.1121472146842977,0.6346760560075456
561,6110,88.64,1.36,-87.12837070920409,2.8716292907959087,2.110806448138642,0.6288763094478635
562,6120,88.64,1.36,-87.13019146306644,2.8698085369335615,2.109469213037349,0.6211726492049647
563,6130,88.64,1.36,-87.13200742575674,2.86799257424326,2.1081354946442743,0.6115558263593702
564,6140,88.66,1.34,-87.14325740341111,2.8567425965888873,2.131208541803279,0.6262887233919642
565,6150,88.66,1.34,-87.14506981092063,2.8549301890793686,2.1298575555112205,0.6359779357073618
566,6160,88.66,1.34,-87.14687747874726,2.853122521252743,2.1285101001023556,0.6409898675350522
567,6170,88.66,1.34,-87.14868042654284,2.851319573457161,2.1271661609459573,0.6425145840997376
568,6180,88.66,1.34,-87.15047867384632,2.8495213261536776,2.125825723495304,0.6413139182476967
569,6190,88.66,1.34,-87.15227224008535,2.8477277599146475,2.1244887732864823,0.6378617940394115
570,6200,88.66,1.34,-87.15406114457646,2.8459388554235403,2.123155295938254,0.6324308608203543
